episode,win_rate,avg_turns,loss,epsilon,total_steps,time_elapsed
100,0.0,6.0,0.0,0.9886,600,2.9062929153442383
200,0.0,6.0,0.0,0.9772,1200,5.617223024368286
300,0.0,6.0,0.0,0.9658,1800,8.319957971572876
400,0.0,6.0,0.0,0.9544,2400,11.021034955978394
500,0.0,6.0,0.0,0.943,3000,13.81178593635559
600,0.0,6.0,0.0,0.9316,3600,16.600346088409424
700,0.0,6.0,0.0,0.9202,4200,19.36181402206421
800,0.0,6.0,0.0,0.9088,4800,22.1597261428833
900,0.0,6.0,0.17310364704579115,0.8974,5400,27.104835033416748
1000,0.0,6.0,0.18245093021541833,0.886,6000,32.45751404762268
1100,0.0,6.0,0.16415798641741275,0.8746,6600,37.776577949523926
1200,0.0,6.0,0.23198341768234967,0.8632,7200,43.01371693611145
1300,0.0,6.0,0.25932155814021823,0.8518,7800,48.296934843063354
1400,0.0,6.0,0.6154112602770329,0.8404,8400,53.6380181312561
1500,0.0,6.0,0.5029853418469429,0.829,9000,58.97675895690918
1600,0.0,6.0,0.9775709009170532,0.8176,9600,64.39959716796875
1700,0.0,6.0,1.5133288934826852,0.8062,10200,69.63886785507202
1800,0.0,6.0,1.7043194913864135,0.7948,10800,75.00022292137146
1900,0.0,6.0,4.07560520529747,0.7834,11400,80.33005499839783
2000,0.0,6.0,3.185971214175224,0.772,12000,85.81791114807129
2100,0.0,6.0,3.575479567050934,0.7605999999999999,12600,91.19879698753357
2200,0.0,6.0,4.258978886008262,0.7492,13200,96.61360597610474
2300,0.01,5.98,3.8963679668307303,0.737838,13798,101.93931293487549
2400,0.0,6.0,2.3184311068058014,0.726438,14398,107.25078511238098
2500,0.0,6.0,2.3995748606324194,0.7150380000000001,14998,112.61512017250061
2600,0.0,6.0,1.7659540861845016,0.703638,15598,117.9361641407013
2700,0.0,6.0,1.3194681596755982,0.692238,16198,123.30246615409851
2800,0.0,6.0,1.1491095027327538,0.680838,16798,128.6581449508667
2900,0.0,6.0,1.1327643936872482,0.669438,17398,134.1564438343048
3000,0.0,6.0,1.0867904584109782,0.658038,17998,139.5926389694214
3100,0.0,6.0,0.9687522216141224,0.646638,18598,145.01166796684265
3200,0.0,6.0,1.1759763984382152,0.635238,19198,150.50203895568848
3300,0.0,6.0,0.9305528955161572,0.623838,19798,156.00029706954956
3400,0.0,6.0,0.93488591209054,0.612438,20398,161.43802499771118
3500,0.0,6.0,0.7853158612549305,0.601038,20998,166.89497709274292
3600,0.0,6.0,1.0226235692203045,0.5896380000000001,21598,172.50036811828613
3700,0.0,6.0,0.8215840703994036,0.578238,22198,177.95167684555054
3800,0.0,6.0,0.7262733995914459,0.566838,22798,183.49734902381897
3900,0.0,6.0,0.7584720151126385,0.5554380000000001,23398,188.94234108924866
4000,0.0,6.0,0.7812083478271962,0.544038,23998,194.4805691242218
4100,0.0,6.0,0.5992038137465715,0.5326380000000001,24598,199.90543007850647
4200,0.0,6.0,0.7426258892565966,0.5212380000000001,25198,205.35705590248108
4300,0.0,6.0,0.6474620513617992,0.509838,25798,210.94788718223572
4400,0.0,6.0,0.5501354829221964,0.49843800000000005,26398,216.52572798728943
4500,0.0,6.0,0.5861601927876472,0.4870380000000001,26998,221.9966299533844
4600,0.0,6.0,0.552024242579937,0.475638,27598,227.50793600082397
4700,0.0,6.0,0.457294896915555,0.46423800000000004,28198,233.05406403541565
4800,0.0,6.0,0.40474744476377966,0.4528380000000001,28798,238.60741186141968
4900,0.0,6.0,0.5445784173160791,0.441438,29398,244.25987100601196
5000,0.0,6.0,0.42630618505179885,0.43003800000000003,29998,249.8275899887085
5100,0.0,6.0,0.5019359439611435,0.41863800000000007,30598,255.45959901809692
5200,0.0,6.0,0.4135128494352102,0.407238,31198,261.06495690345764
5300,0.0,6.0,0.3993708498030901,0.395838,31798,266.8245141506195
5400,0.0,6.0,0.3980409307777882,0.38443800000000006,32398,272.4643840789795
5500,0.0,6.0,0.4298621470481157,0.373038,32998,278.0410921573639
5600,0.0,6.0,0.4576975564658642,0.361638,33598,283.57856583595276
5700,0.0,6.0,0.46905504141002896,0.35023800000000005,34198,289.27512097358704
5800,0.0,6.0,0.40588843908160926,0.3388380000000001,34798,294.8931760787964
5900,0.0,6.0,0.40121213790029286,0.327438,35398,300.6577069759369
6000,0.0,6.0,0.36309506982564926,0.31603800000000004,35998,306.43999695777893
6100,0.0,6.0,0.30108689481392503,0.3046380000000001,36598,311.97852396965027
6200,0.0,6.0,0.3276466271653771,0.293238,37198,317.70086097717285
6300,0.0,6.0,0.2966488141193986,0.28183800000000003,37798,323.53612995147705
6400,0.0,6.0,0.36457778118550777,0.27043800000000007,38398,329.26799297332764
6500,0.0,6.0,0.28715509416535495,0.259038,38998,335.2411119937897
6600,0.0,6.0,0.27981715705245735,0.24763800000000002,39598,341.23612809181213
6700,0.0,6.0,0.22566603492945433,0.23623800000000006,40198,347.02410793304443
6800,0.01,5.99,0.2060944429039955,0.22485699999999997,40797,352.75682497024536
6900,0.0,6.0,0.263722164016217,0.213457,41397,358.5386519432068
7000,0.0,6.0,0.24067239910364152,0.20205699999999993,41997,364.5006670951843
7100,0.0,6.0,0.17681637037545442,0.19065699999999997,42597,370.2554931640625
7200,0.0,6.0,0.1921285620331764,0.179257,43197,376.21849298477173
7300,0.0,6.0,0.170511728040874,0.16785699999999992,43797,382.0743968486786
7400,0.0,6.0,0.15735997907817365,0.15645699999999996,44397,387.9777069091797
7500,0.0,6.0,0.1608149618655443,0.145057,44997,393.822881937027
